Timestamp                       Thread     Type        Activity             PID    TTL  
2025-07-02 13:08:15.305907+0100 0x5025     Default     0x0                  1299   0    Electron: (AppKit) [com.apple.AppKit:Window] parent <ElectronNSWindow: 0x14363fed0> windowNumber=9e add <NativeWidgetMacNSWindow: 0x1341832c0> windowNumber=375 to group
2025-07-02 13:08:15.306420+0100 0x5025     Default     0x0                  1299   0    Electron: (AppKit) [com.apple.AppKit:Window] parent <ElectronNSWindow: 0x14363fed0> windowNumber=9e add <NSToolbarFullScreenWindow: 0x119c45d60> windowNumber=35d to group
2025-07-02 13:08:15.306970+0100 0x5025     Default     0x0                  1299   0    Electron: (AppKit) [com.apple.AppKit:Window] parent <ElectronNSWindow: 0x14363fed0> windowNumber=9e remove <NativeWidgetMacNSWindow: 0x1341832c0> windowNumber=375 from group
2025-07-02 13:08:15.307019+0100 0x5025     Default     0x0                  1299   0    Electron: (AppKit) [com.apple.AppKit:Window] parent <ElectronNSWindow: 0x14363fed0> windowNumber=9e remove <NSToolbarFullScreenWindow: 0x119c45d60> windowNumber=35d from group
2025-07-02 13:08:15.307059+0100 0x5025     Default     0x0                  1299   0    Electron: (AppKit) [com.apple.AppKit:Window] parent <ElectronNSWindow: 0x14363fed0> windowNumber=9e add <NSToolbarFullScreenWindow: 0x119c45d60> windowNumber=35d to group
2025-07-02 13:08:15.406890+0100 0x5025     Default     0x0                  1299   0    Electron: (AppKit) [com.apple.AppKit:Window] parent <ElectronNSWindow: 0x14363fed0> windowNumber=9e remove <NativeWidgetMacNSWindow: 0x1336e2940> windowNumber=376 from group
2025-07-02 13:08:15.406919+0100 0x5025     Default     0x0                  1299   0    Electron: (AppKit) [com.apple.AppKit:Window] parent <ElectronNSWindow: 0x14363fed0> windowNumber=9e remove <NSToolbarFullScreenWindow: 0x119c45d60> windowNumber=35d from group
2025-07-02 13:08:15.406946+0100 0x5025     Default     0x0                  1299   0    Electron: (AppKit) [com.apple.AppKit:Window] parent <ElectronNSWindow: 0x14363fed0> windowNumber=9e add <NativeWidgetMacNSWindow: 0x1336e2940> windowNumber=376 to group
2025-07-02 13:08:15.407479+0100 0x5025     Default     0x0                  1299   0    Electron: (AppKit) [com.apple.AppKit:Window] parent <ElectronNSWindow: 0x14363fed0> windowNumber=9e add <NSToolbarFullScreenWindow: 0x119c45d60> windowNumber=35d to group
2025-07-02 13:08:15.408059+0100 0x5025     Default     0x0                  1299   0    Electron: (AppKit) [com.apple.AppKit:Window] parent <ElectronNSWindow: 0x14363fed0> windowNumber=9e remove <NativeWidgetMacNSWindow: 0x1336e2940> windowNumber=376 from group
2025-07-02 13:08:15.408112+0100 0x5025     Default     0x0                  1299   0    Electron: (AppKit) [com.apple.AppKit:Window] parent <ElectronNSWindow: 0x14363fed0> windowNumber=9e remove <NSToolbarFullScreenWindow: 0x119c45d60> windowNumber=35d from group
2025-07-02 13:08:15.408154+0100 0x5025     Default     0x0                  1299   0    Electron: (AppKit) [com.apple.AppKit:Window] parent <ElectronNSWindow: 0x14363fed0> windowNumber=9e add <NSToolbarFullScreenWindow: 0x119c45d60> windowNumber=35d to group
2025-07-02 13:08:15.624721+0100 0x5025     Default     0x0                  1299   0    Electron: (AppKit) [com.apple.AppKit:Window] parent <ElectronNSWindow: 0x14363fed0> windowNumber=9e remove <NativeWidgetMacNSWindow: 0x1336da690> windowNumber=377 from group
2025-07-02 13:08:15.624751+0100 0x5025     Default     0x0                  1299   0    Electron: (AppKit) [com.apple.AppKit:Window] parent <ElectronNSWindow: 0x14363fed0> windowNumber=9e remove <NSToolbarFullScreenWindow: 0x119c45d60> windowNumber=35d from group
2025-07-02 13:08:15.624780+0100 0x5025     Default     0x0                  1299   0    Electron: (AppKit) [com.apple.AppKit:Window] parent <ElectronNSWindow: 0x14363fed0> windowNumber=9e add <NativeWidgetMacNSWindow: 0x1336da690> windowNumber=377 to group
2025-07-02 13:08:15.625289+0100 0x5025     Default     0x0                  1299   0    Electron: (AppKit) [com.apple.AppKit:Window] parent <ElectronNSWindow: 0x14363fed0> windowNumber=9e add <NSToolbarFullScreenWindow: 0x119c45d60> windowNumber=35d to group
2025-07-02 13:08:15.625831+0100 0x5025     Default     0x0                  1299   0    Electron: (AppKit) [com.apple.AppKit:Window] parent <ElectronNSWindow: 0x14363fed0> windowNumber=9e remove <NativeWidgetMacNSWindow: 0x1336da690> windowNumber=377 from group
2025-07-02 13:08:15.625878+0100 0x5025     Default     0x0                  1299   0    Electron: (AppKit) [com.apple.AppKit:Window] parent <ElectronNSWindow: 0x14363fed0> windowNumber=9e remove <NSToolbarFullScreenWindow: 0x119c45d60> windowNumber=35d from group
2025-07-02 13:08:15.625905+0100 0x5025     Default     0x0                  1299   0    Electron: (AppKit) [com.apple.AppKit:Window] parent <ElectronNSWindow: 0x14363fed0> windowNumber=9e add <NSToolbarFullScreenWindow: 0x119c45d60> windowNumber=35d to group
2025-07-02 13:08:15.813907+0100 0x5025     Default     0x0                  1299   0    Electron: (AppKit) [com.apple.AppKit:Window] parent <ElectronNSWindow: 0x14363fed0> windowNumber=9e remove <NativeWidgetMacNSWindow: 0x11980e160> windowNumber=378 from group
2025-07-02 13:08:15.813929+0100 0x5025     Default     0x0                  1299   0    Electron: (AppKit) [com.apple.AppKit:Window] parent <ElectronNSWindow: 0x14363fed0> windowNumber=9e remove <NSToolbarFullScreenWindow: 0x119c45d60> windowNumber=35d from group
2025-07-02 13:08:15.813951+0100 0x5025     Default     0x0                  1299   0    Electron: (AppKit) [com.apple.AppKit:Window] parent <ElectronNSWindow: 0x14363fed0> windowNumber=9e add <NativeWidgetMacNSWindow: 0x11980e160> windowNumber=378 to group
2025-07-02 13:08:15.814377+0100 0x5025     Default     0x0                  1299   0    Electron: (AppKit) [com.apple.AppKit:Window] parent <ElectronNSWindow: 0x14363fed0> windowNumber=9e add <NSToolbarFullScreenWindow: 0x119c45d60> windowNumber=35d to group
2025-07-02 13:08:15.814791+0100 0x5025     Default     0x0                  1299   0    Electron: (AppKit) [com.apple.AppKit:Window] parent <ElectronNSWindow: 0x14363fed0> windowNumber=9e remove <NativeWidgetMacNSWindow: 0x11980e160> windowNumber=378 from group
2025-07-02 13:08:15.814827+0100 0x5025     Default     0x0                  1299   0    Electron: (AppKit) [com.apple.AppKit:Window] parent <ElectronNSWindow: 0x14363fed0> windowNumber=9e remove <NSToolbarFullScreenWindow: 0x119c45d60> windowNumber=35d from group
2025-07-02 13:08:15.814848+0100 0x5025     Default     0x0                  1299   0    Electron: (AppKit) [com.apple.AppKit:Window] parent <ElectronNSWindow: 0x14363fed0> windowNumber=9e add <NSToolbarFullScreenWindow: 0x119c45d60> windowNumber=35d to group
2025-07-02 13:08:15.949795+0100 0x5025     Default     0x0                  1299   0    Electron: (AppKit) [com.apple.AppKit:Window] parent <ElectronNSWindow: 0x14363fed0> windowNumber=9e remove <NativeWidgetMacNSWindow: 0x119c4e1e0> windowNumber=379 from group
2025-07-02 13:08:15.949830+0100 0x5025     Default     0x0                  1299   0    Electron: (AppKit) [com.apple.AppKit:Window] parent <ElectronNSWindow: 0x14363fed0> windowNumber=9e remove <NSToolbarFullScreenWindow: 0x119c45d60> windowNumber=35d from group
2025-07-02 13:08:15.949860+0100 0x5025     Default     0x0                  1299   0    Electron: (AppKit) [com.apple.AppKit:Window] parent <ElectronNSWindow: 0x14363fed0> windowNumber=9e add <NativeWidgetMacNSWindow: 0x119c4e1e0> windowNumber=379 to group
2025-07-02 13:08:15.950360+0100 0x5025     Default     0x0                  1299   0    Electron: (AppKit) [com.apple.AppKit:Window] parent <ElectronNSWindow: 0x14363fed0> windowNumber=9e add <NSToolbarFullScreenWindow: 0x119c45d60> windowNumber=35d to group
2025-07-02 13:08:15.950845+0100 0x5025     Default     0x0                  1299   0    Electron: (AppKit) [com.apple.AppKit:Window] parent <ElectronNSWindow: 0x14363fed0> windowNumber=9e remove <NativeWidgetMacNSWindow: 0x119c4e1e0> windowNumber=379 from group
2025-07-02 13:08:15.950896+0100 0x5025     Default     0x0                  1299   0    Electron: (AppKit) [com.apple.AppKit:Window] parent <ElectronNSWindow: 0x14363fed0> windowNumber=9e remove <NSToolbarFullScreenWindow: 0x119c45d60> windowNumber=35d from group
2025-07-02 13:08:15.950923+0100 0x5025     Default     0x0                  1299   0    Electron: (AppKit) [com.apple.AppKit:Window] parent <ElectronNSWindow: 0x14363fed0> windowNumber=9e add <NSToolbarFullScreenWindow: 0x119c45d60> windowNumber=35d to group
2025-07-02 13:08:16.197331+0100 0x5025     Default     0x0                  1299   0    Electron: (AppKit) [com.apple.AppKit:Window] parent <ElectronNSWindow: 0x14363fed0> windowNumber=9e remove <NativeWidgetMacNSWindow: 0x11980e160> windowNumber=37a from group
2025-07-02 13:08:16.197367+0100 0x5025     Default     0x0                  1299   0    Electron: (AppKit) [com.apple.AppKit:Window] parent <ElectronNSWindow: 0x14363fed0> windowNumber=9e remove <NSToolbarFullScreenWindow: 0x119c45d60> windowNumber=35d from group
2025-07-02 13:08:16.197402+0100 0x5025     Default     0x0                  1299   0    Electron: (AppKit) [com.apple.AppKit:Window] parent <ElectronNSWindow: 0x14363fed0> windowNumber=9e add <NativeWidgetMacNSWindow: 0x11980e160> windowNumber=37a to group
2025-07-02 13:08:16.197913+0100 0x5025     Default     0x0                  1299   0    Electron: (AppKit) [com.apple.AppKit:Window] parent <ElectronNSWindow: 0x14363fed0> windowNumber=9e add <NSToolbarFullScreenWindow: 0x119c45d60> windowNumber=35d to group
2025-07-02 13:08:16.198450+0100 0x5025     Default     0x0                  1299   0    Electron: (AppKit) [com.apple.AppKit:Window] parent <ElectronNSWindow: 0x14363fed0> windowNumber=9e remove <NativeWidgetMacNSWindow: 0x11980e160> windowNumber=37a from group
2025-07-02 13:08:16.198498+0100 0x5025     Default     0x0                  1299   0    Electron: (AppKit) [com.apple.AppKit:Window] parent <ElectronNSWindow: 0x14363fed0> windowNumber=9e remove <NSToolbarFullScreenWindow: 0x119c45d60> windowNumber=35d from group
2025-07-02 13:08:16.198525+0100 0x5025     Default     0x0                  1299   0    Electron: (AppKit) [com.apple.AppKit:Window] parent <ElectronNSWindow: 0x14363fed0> windowNumber=9e add <NSToolbarFullScreenWindow: 0x119c45d60> windowNumber=35d to group
2025-07-02 13:08:16.210934+0100 0x5025     Default     0x0                  1299   0    Electron: (AppKit) [com.apple.AppKit:Window] parent <ElectronNSWindow: 0x14363fed0> windowNumber=9e remove <NativeWidgetMacNSWindow: 0x1336d9340> windowNumber=37b from group
2025-07-02 13:08:16.210960+0100 0x5025     Default     0x0                  1299   0    Electron: (AppKit) [com.apple.AppKit:Window] parent <ElectronNSWindow: 0x14363fed0> windowNumber=9e remove <NSToolbarFullScreenWindow: 0x119c45d60> windowNumber=35d from group
2025-07-02 13:08:16.210999+0100 0x5025     Default     0x0                  1299   0    Electron: (AppKit) [com.apple.AppKit:Window] parent <ElectronNSWindow: 0x14363fed0> windowNumber=9e add <NativeWidgetMacNSWindow: 0x1336d9340> windowNumber=37b to group
2025-07-02 13:08:16.211446+0100 0x5025     Default     0x0                  1299   0    Electron: (AppKit) [com.apple.AppKit:Window] parent <ElectronNSWindow: 0x14363fed0> windowNumber=9e add <NSToolbarFullScreenWindow: 0x119c45d60> windowNumber=35d to group
2025-07-02 13:08:16.216214+0100 0x5025     Default     0x0                  1299   0    Electron: (AppKit) [com.apple.AppKit:Window] parent <ElectronNSWindow: 0x14363fed0> windowNumber=9e remove <NativeWidgetMacNSWindow: 0x1336d9340> windowNumber=37b from group
2025-07-02 13:08:16.216297+0100 0x5025     Default     0x0                  1299   0    Electron: (AppKit) [com.apple.AppKit:Window] parent <ElectronNSWindow: 0x14363fed0> windowNumber=9e remove <NSToolbarFullScreenWindow: 0x119c45d60> windowNumber=35d from group
2025-07-02 13:08:16.216322+0100 0x5025     Default     0x0                  1299   0    Electron: (AppKit) [com.apple.AppKit:Window] parent <ElectronNSWindow: 0x14363fed0> windowNumber=9e add <NSToolbarFullScreenWindow: 0x119c45d60> windowNumber=35d to group
2025-07-02 13:08:17.509964+0100 0x5025     Default     0x0                  1299   0    Electron: (AppKit) [com.apple.AppKit:Window] parent <ElectronNSWindow: 0x14363fed0> windowNumber=9e remove <NativeWidgetMacNSWindow: 0x134151d50> windowNumber=37c from group
2025-07-02 13:08:17.509991+0100 0x5025     Default     0x0                  1299   0    Electron: (AppKit) [com.apple.AppKit:Window] parent <ElectronNSWindow: 0x14363fed0> windowNumber=9e remove <NSToolbarFullScreenWindow: 0x119c45d60> windowNumber=35d from group
2025-07-02 13:08:17.510017+0100 0x5025     Default     0x0                  1299   0    Electron: (AppKit) [com.apple.AppKit:Window] parent <ElectronNSWindow: 0x14363fed0> windowNumber=9e add <NativeWidgetMacNSWindow: 0x134151d50> windowNumber=37c to group
2025-07-02 13:08:17.510474+0100 0x5025     Default     0x0                  1299   0    Electron: (AppKit) [com.apple.AppKit:Window] parent <ElectronNSWindow: 0x14363fed0> windowNumber=9e add <NSToolbarFullScreenWindow: 0x119c45d60> windowNumber=35d to group
2025-07-02 13:08:17.510930+0100 0x5025     Default     0x0                  1299   0    Electron: (AppKit) [com.apple.AppKit:Window] parent <ElectronNSWindow: 0x14363fed0> windowNumber=9e remove <NativeWidgetMacNSWindow: 0x134151d50> windowNumber=37c from group
2025-07-02 13:08:17.510973+0100 0x5025     Default     0x0                  1299   0    Electron: (AppKit) [com.apple.AppKit:Window] parent <ElectronNSWindow: 0x14363fed0> windowNumber=9e remove <NSToolbarFullScreenWindow: 0x119c45d60> windowNumber=35d from group
2025-07-02 13:08:17.510993+0100 0x5025     Default     0x0                  1299   0    Electron: (AppKit) [com.apple.AppKit:Window] parent <ElectronNSWindow: 0x14363fed0> windowNumber=9e add <NSToolbarFullScreenWindow: 0x119c45d60> windowNumber=35d to group
2025-07-02 13:08:17.924814+0100 0x5025     Default     0x0                  1299   0    Electron: (AppKit) [com.apple.AppKit:Window] parent <ElectronNSWindow: 0x14363fed0> windowNumber=9e remove <NativeWidgetMacNSWindow: 0x1336d1d50> windowNumber=37d from group
2025-07-02 13:08:17.924840+0100 0x5025     Default     0x0                  1299   0    Electron: (AppKit) [com.apple.AppKit:Window] parent <ElectronNSWindow: 0x14363fed0> windowNumber=9e remove <NSToolbarFullScreenWindow: 0x119c45d60> windowNumber=35d from group
2025-07-02 13:08:17.924866+0100 0x5025     Default     0x0                  1299   0    Electron: (AppKit) [com.apple.AppKit:Window] parent <ElectronNSWindow: 0x14363fed0> windowNumber=9e add <NativeWidgetMacNSWindow: 0x1336d1d50> windowNumber=37d to group
2025-07-02 13:08:17.925288+0100 0x5025     Default     0x0                  1299   0    Electron: (AppKit) [com.apple.AppKit:Window] parent <ElectronNSWindow: 0x14363fed0> windowNumber=9e add <NSToolbarFullScreenWindow: 0x119c45d60> windowNumber=35d to group
2025-07-02 13:08:17.925732+0100 0x5025     Default     0x0                  1299   0    Electron: (AppKit) [com.apple.AppKit:Window] parent <ElectronNSWindow: 0x14363fed0> windowNumber=9e remove <NativeWidgetMacNSWindow: 0x1336d1d50> windowNumber=37d from group
2025-07-02 13:08:17.925776+0100 0x5025     Default     0x0                  1299   0    Electron: (AppKit) [com.apple.AppKit:Window] parent <ElectronNSWindow: 0x14363fed0> windowNumber=9e remove <NSToolbarFullScreenWindow: 0x119c45d60> windowNumber=35d from group
2025-07-02 13:08:17.925797+0100 0x5025     Default     0x0                  1299   0    Electron: (AppKit) [com.apple.AppKit:Window] parent <ElectronNSWindow: 0x14363fed0> windowNumber=9e add <NSToolbarFullScreenWindow: 0x119c45d60> windowNumber=35d to group
2025-07-02 13:08:18.642975+0100 0x5025     Default     0x0                  1299   0    Electron: (AppKit) [com.apple.AppKit:Window] parent <ElectronNSWindow: 0x14363fed0> windowNumber=9e remove <NativeWidgetMacNSWindow: 0x11980af90> windowNumber=37e from group
2025-07-02 13:08:18.643004+0100 0x5025     Default     0x0                  1299   0    Electron: (AppKit) [com.apple.AppKit:Window] parent <ElectronNSWindow: 0x14363fed0> windowNumber=9e remove <NSToolbarFullScreenWindow: 0x119c45d60> windowNumber=35d from group
2025-07-02 13:08:18.643033+0100 0x5025     Default     0x0                  1299   0    Electron: (AppKit) [com.apple.AppKit:Window] parent <ElectronNSWindow: 0x14363fed0> windowNumber=9e add <NativeWidgetMacNSWindow: 0x11980af90> windowNumber=37e to group
2025-07-02 13:08:18.643548+0100 0x5025     Default     0x0                  1299   0    Electron: (AppKit) [com.apple.AppKit:Window] parent <ElectronNSWindow: 0x14363fed0> windowNumber=9e add <NSToolbarFullScreenWindow: 0x119c45d60> windowNumber=35d to group
2025-07-02 13:08:18.644053+0100 0x5025     Default     0x0                  1299   0    Electron: (AppKit) [com.apple.AppKit:Window] parent <ElectronNSWindow: 0x14363fed0> windowNumber=9e remove <NativeWidgetMacNSWindow: 0x11980af90> windowNumber=37e from group
